pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
0,27,"[5558, 6142, 7703]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '5', '9', '2', '4', '3'], 'time': [1511, 2248, 2959, 3631, 4255, 4688]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '0', '0', '1', '5', '9', '10', '9', '0', '2', '4', '3'], 'time': [1101, 1184, 1217, 1401, 2150, 2550, 2583, 2850, 3251, 3449, 4198, 4465]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '0', '1', '5', '9', '10', '9', '0', '1', '2', '4', '2', '3', '1', '0'], 'time': [1118, 1201, 1234, 1900, 2516, 2567, 2633, 3184, 3283, 3382, 3949, 4382, 4432, 4898, 8662, 11975]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[139.035000000149, 1186.364999999525, 5556.549999999348]",1,[],12,"[None, None, None]","['', 24, -8, 2, -4, -48, 8, 4, -4, -24, -4, 4, -4]",1145267,[],mouselab-mdp
0,28,"[9981, 10684, 12629]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '5', '9', '12', '11'], 'time': [1574, 2150, 2750, 8278, 8829]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '0', '1', '1', '5', '0', '9', '12', '10', '11'], 'time': [686, 869, 936, 1219, 1452, 1952, 2351, 2418, 7896, 8479, 8647]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '1', '1', '5', '0', '9', '9', '12', '10', '11'], 'time': [719, 886, 1203, 1252, 1835, 2318, 2385, 3219, 7780, 8429, 8529, 8979]}, 'edge': {'target': [], 'time': []}}}","[48, -4, -2]","[77.61500000022352, 1055.2349999996368, 9980.890000000596]",1,[],37,"[None, None, None]","['', 24, 4, -2, -4, -48, 4, -2, -2, 48, -4, -2, -2]",1160443,[],mouselab-mdp
0,29,"[7469, 8078, 8814]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '9', '7', '8'], 'time': [1782, 2854, 3350, 5542, 6118]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '1', '0', '5', '0', '9', '0', '7', '6', '8'], 'time': [741, 1074, 2190, 2673, 3039, 3206, 5004, 5237, 5754, 5903]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '1', '0', '5', '0', '9', '0', '5', '7', '6'], 'time': [791, 2073, 2539, 3006, 3173, 4954, 5021, 5054, 5720, 5787]}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[189.09499999973923, 1433.8399999996182, 7468.875000000466]",1,[],31,"[None, None, None]","['', -24, 8, 2, 2, 24, 8, -4, 4, -48, 8, 2, -2]",1172948,[],mouselab-mdp
0,30,"[13397, 14499, 15508]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '5', '9', '11', '12'], 'time': [2845, 3964, 4580, 10149, 11284]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '0', '0', '1', '5', '5', '5', '0', '9', '10', '11', '10', '11', '10', '12'], 'time': [None, 1920, 2586, 2653, 3252, 3677, 3885, 4252, 4335, 6004, 6083, 8715, 9980, 10347, 10563]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '0', '1', '5', '5', '5', '0', '9', '10', '11', '10', '11', '10', '12'], 'time': [1421, 1970, 2603, 3187, 3352, 3752, 4218, 4285, 5068, 6050, 8615, 9947, 10330, 10415, 11980]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[91.59499999997206, 228.24000000022352, 13396.024999999907]",1,[],43,"[None, None, None]","['', -48, 4, 2, 2, 48, -8, -4, 2, 48, -4, 2, 4]",1187130,[],mouselab-mdp
0,31,"[9489, 10225, 11011]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '5', '9', '11', '12'], 'time': [4891, 5291, 5866, 8011, 8562]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '2', '1', '5', '0', '0', '9', '11', '10', '12'], 'time': [4057, 4090, 4373, 4440, 5072, 5522, 5589, 5722, 7487, 8187, 8238]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '2', '2', '1', '5', '0', '0', '9', '11', '10', '12'], 'time': [4073, 4157, 4406, 5039, 5489, 5572, 5605, 7420, 8171, 8203, 8703]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 2]","[587.8200000007637, 496.989999999525, 9488.264999999898]",1,[],37,"[None, None, None]","['', 24, -8, 2, -2, 24, 8, -4, -4, 48, -8, -2, 2]",1197507,[],mouselab-mdp
0,32,"[7263, 7893, 8645]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '9', '7', '8'], 'time': [1094, 1566, 2047, 5982, 6470]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5', '9', '6', '7', '6', '8'], 'time': [929, 1277, 1844, 5598, 5823, 6189, 6306]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '5', '9', '5', '6', '7', '6'], 'time': [1227, 1776, 2326, 4374, 5623, 6140, 6239]}, 'edge': {'target': [], 'time': []}}}","[-24, 8, 2]","[222.76500000059605, 275.2650000001304, 7261.615000001388]",1,[],-19,"[None, None, None]","['', -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2]",1214603,[],mouselab-mdp
0,33,"[17505, 18089, 18825]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '5', '9', '3', '12', '11', '4', '2', '10'], 'time': [1682, 2082, 2658, 9211, 11321, 12353, 14393, 15713, 16481]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '1', '5', '0', '9', '10', '10', '10', '2', '4', '2', '2', '3', '2', '4', '10', '12', '10', '11', '4', '2', '10', '6'], 'time': [None, 1468, 1851, 2300, 2517, 3017, 3350, 3633, 3799, 4116, 8046, 8346, 8779, 9729, 9844, 10810, 10977, 11776, 11843, 14091, 15507, 16322, 16723]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '1', '5', '0', '9', '10', '10', '10', '2', '4', '2', '2', '3', '2', '4', '10', '12', '10', '11', '4', '2', '10', '9', '5', '6'], 'time': [1152, 1818, 2267, 2417, 2983, 3050, 3400, 3716, 3816, 8030, 8062, 8745, 9646, 9778, 10677, 10827, 11759, 11809, 13941, 15490, 15939, 16656, 16689, 16722, 16739]}, 'edge': {'target': [], 'time': []}}}","[48, 8, 4]","[120.82999999984168, 240.08499999926426, 17504.375000000466]",1,[],51,"[None, None, None]","['', 48, -4, 4, 4, 24, -8, 2, 2, 48, 8, 4, 2]",1226978,[],mouselab-mdp
0,34,"[11368, 11950, 12807]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '5', '9', '3', '4'], 'time': [4344, 5031, 5519, 7489, 8208]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5', '0', '9', '10', '10', '11', '4', '2', '3', '2', '4', '2'], 'time': [4242, 4726, 5274, 5357, 5957, 6273, 6524, 6723, 7156, 7189, 7656, 8072, 8322]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '5', '0', '9', '10', '10', '11', '4', '2', '3', '2', '4', '2', '3', '0'], 'time': [4541, 5257, 5326, 5890, 5991, 6458, 6640, 7123, 7173, 7623, 7739, 8305, 8338, 10337, 13717]}, 'edge': {'target': [], 'time': []}}}","[24, 4, -2]","[66.89000000013039, 219.89500000001863, 11366.799999999814]",1,[],21,"[None, None, None]","['', 24, 4, -2, -4, -24, 8, -2, -4, -24, 4, 4, -4]",1237690,[],mouselab-mdp
3,0,"[3195, 11163, 12491]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '8'], 'time': [814, 930, 1229]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '8'], 'time': [847, 1196, 1246]}, 'edge': {'target': [], 'time': []}}}","[-48, 4, -2]","[77256.78999999946, 44885.385000001406, 24612.70499999955]",1,0,-46,"[None, None, None]","['', -48, 4, -2, -4, -48, 4, -2, 4, 24, -4, -2, -2]",77259,[],mouselab-mdp
3,1,"[2365, 8637, 9869]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, 8, 2]","[13230.750000002445, 22357.950000005076, 6309.655000004568]",1,0,-38,"[None, None, None]","['', -24, 8, 2, 2, 24, 8, -4, 4, -48, 8, 2, -2]",122147,[],mouselab-mdp
3,2,"[5799, 7671, 8951]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[5414.145000002463, 9207.085000001825, 3193.520000000717]",1,[],18,"[None, None, None]","['', -24, -4, -2, -4, 24, -8, 2, -4, 24, -8, -4, -2]",153138,[],mouselab-mdp
3,3,"[2096, 3328, 4321]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, 4, 2]","[7480.179999998654, 825.4400000005262, 2364.419999998063]",1,[],-18,"[None, None, None]","['', 24, -8, 4, -4, -24, 8, 2, -4, -24, 4, 4, 2]",166371,[],mouselab-mdp
3,4,"[647, 2311, 3831]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[5778.140000002168, 743.0349999995087, 5798.790000000736]",1,[],36,"[None, None, None]","['', 24, 8, -4, 4, 24, -8, -4, -2, 48, -4, 4, 4]",193363,[],mouselab-mdp
3,5,"[2541, 4638, 7710]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[48, 8, 2]","[1375.2049999966403, 789.1600000002654, 2095.1249999998254]",1,[],58,"[None, None, None]","['', 48, -4, 4, 4, 24, -8, 2, 2, 48, 8, 4, 2]",199675,[],mouselab-mdp
3,6,"[4708, 5843, 7139]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, -8, -2]","[738.5199999989709, 497.9400000011083, 646.389999994426]",1,[],14,"[None, None, None]","['', 48, 4, -2, -4, 24, -8, -2, 4, 48, -4, 4, 4]",208122,[],mouselab-mdp
3,7,"[1843, 3427, 4322]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, 8, -2]","[1168.774999998277, 1022.7599999998347, 2540.6999999977415]",1,[],-42,"[None, None, None]","['', -24, -8, -4, 2, -48, 8, 2, -2, 24, -4, -2, -4]",217331,[],mouselab-mdp
3,8,"[3048, 4200, 5592]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, 8, 2]","[1596.480000000156, 2585.959999996703, 4707.064999995055]",1,[],34,"[None, None, None]","['', 24, 8, 2, 4, 48, 4, -4, -2, -48, 8, 2, -2]",234004,[],mouselab-mdp
3,9,"[1864, 2888, 4520]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[641.9549999991432, 805.224999996426, 1842.5350000034086]",1,[],48,"[None, None, None]","['', 24, 8, 2, 4, 24, 8, -2, -4, 48, 4, -4, -2]",247011,[],mouselab-mdp
3,10,"[904, 1784, 2824]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, -8, 4]","[1083.8850000000093, 395.3999999939697, 3047.3350000029313]",1,[],20,"[None, None, None]","['', -48, -8, -4, -2, -24, -8, -4, 2, 24, -8, 2, 4]",258643,[],mouselab-mdp
3,11,"[2653, 4285, 5149]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, -4, 2]","[649.3349999946076, 875.0999999974738, 1862.6899999944726]",1,[],-26,"[None, None, None]","['', -24, -4, -4, 2, -48, -4, -2, -4, 24, -8, 4, -4]",264532,[],mouselab-mdp
3,12,"[551, 2023, 3063]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, 8, 2]","[527.3049999959767, 1142.6050000009127, 903.2500000030268]",1,[],-14,"[None, None, None]","['', -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2]",270355,[],mouselab-mdp
3,13,"[907, 2379, 3467]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, 8, -4]","[388.9100000014878, 545.6150000027264, 2651.6850000043632]",1,[],-20,"[None, None, None]","['', 24, 4, -2, 4, -24, -8, -2, -4, -24, 8, -4, -2]",280836,[],mouselab-mdp
3,14,"[1973, 3141, 4069]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, -4, 4]","[1136.3899999996647, 367.27499999688007, 549.6799999964423]",1,[],-48,"[None, None, None]","['', -24, -4, 4, -2, 24, -4, 2, -4, -48, -4, 4, -4]",289476,[],mouselab-mdp
3,15,"[796, 1947, 3035]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, 8, -4]","[974.9850000007427, 547.6249999992433, 905.7150000007823]",1,[],-20,"[None, None, None]","['', 24, 4, 4, 4, 24, -4, -2, -2, -24, 8, -2, -4]",295108,[],mouselab-mdp
3,16,"[953, 3113, 3993]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, 8, -4]","[973.1900000042515, 594.5449999999255, 1972.075000005134]",1,[],-20,"[None, None, None]","['', -48, 8, -2, -4, 24, 4, -2, -2, -24, 8, -4, 2]",302580,[],mouselab-mdp
3,17,"[427, 2187, 2955]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, 4, -2]","[668.2050000017625, 431.61500000132946, 795.0749999945401]",1,[],-46,"[None, None, None]","['', -48, 4, -2, -4, -48, -4, -2, -4, -48, 8, 2, 2]",308580,[],mouselab-mdp
3,18,"[474, 1818, 2634]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, 8, -2]","[661.2899999963702, 599.1050000011455, 952.0499999998719]",1,[],-18,"[None, None, None]","['', -24, 4, -2, 4, -24, 8, 2, -2, 24, -4, 2, -4]",312948,[],mouselab-mdp
3,19,"[363, 1643, 2443]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-24, -4, 4]","[1658.5899999990943, 388.48999999754597, 426.07999999745516]",1,[],-24,"[None, None, None]","['', -24, -4, -2, 4, 48, -8, -4, -2, -24, 4, -4, -4]",319492,[],mouselab-mdp
3,20,"[393, 1385, 2313]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[1258.6099999971339, 277.7399999977206, 473.0349999954342]",1,[],50,"[None, None, None]","['', 24, 8, -4, -2, 48, 4, 2, -4, 48, 4, 2, -2]",323972,[],mouselab-mdp
3,21,"[767, 2175, 3423]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[854.81499999878, 320.7200000033481, 362.1149999962654]",1,[],48,"[None, None, None]","['', -48, -4, 2, -2, 48, 4, -4, -4, -24, -8, 2, 2]",328484,[],mouselab-mdp
3,22,"[1225, 2409, 3177]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, -8, -4]","[786.1049999992247, 302.76499999308726, 392.0650000000023]",1,[],-60,"[None, None, None]","['', -48, -4, 2, -2, -48, -8, -4, -4, -48, -4, 2, 4]",333492,[],mouselab-mdp
3,23,"[330, 1434, 2538]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[505.33500000165077, 433.4149999995134, 765.9400000047754]",1,[],18,"[None, None, None]","['', 24, -8, 2, -2, 24, 8, -4, -4, 48, -8, -2, 2]",338003,[],mouselab-mdp
3,24,"[509, 1805, 2925]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[24, -4, -4]","[921.5650000041933, 752.9950000025565, 1223.729999997886]",1,[],16,"[None, None, None]","['', -48, 8, -2, 4, -24, -4, 2, -2, 24, -4, -4, 4]",342915,[],mouselab-mdp
3,25,"[1347, 2387, 3091]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, 8, 4]","[667.860000001383, 269.6750000031898, 329.41500000015367]",1,[],-36,"[None, None, None]","['', -24, 4, 2, 2, 48, -4, 2, -4, -48, 8, -2, 4]",346979,[],mouselab-mdp
3,26,"[395, 1899, 2571]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-48, 4, 2]","[608.219999994617, 595.6200000000536, 508.0950000046869]",1,[],-42,"[None, None, None]","['', -48, 4, 2, 2, 48, -8, -4, 2, 48, -4, 2, 4]",350803,[],mouselab-mdp
