,success,trial_type,time_elapsed,internal_node_id,view_history,rt,questions,responses,correct,name,reverse_coded,question_id,revealed_states,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,pid,button_pressed,run,stimulus,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,mode,DEPTH,COST,MIN_TIME,inspectCost,startTime,bonusRate,variance,branching,first_trial,colors,color_names,final_bonus,displayed_bonus,CODE,time_diff,num_nodes,num_early,num_middle,num_late,num_clicks
50,,mouselab-mdp,3223333.0,0.0-19.0-1.0-20.0,,"[13469, 754, 1031]",,,,,,,[],"['', -2, 8, 24, 48, -2, -8, 48, 48, 2, 4, 24, 48]",1013767336841409156,test,20.0,30.0,"[None, None, None]","[-2, -8, 48]","['5', '6', '7']","['right', 'right', 'up']","[15237, 16504, 18330]","{'click': {'state': {'target': ['5', '6', '7', '8', '1', '3', '2', '4'], 'time': [3671, 4465, 5122, 5862, 7360, 8430, 9008, 9692]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",18.87,20858.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,8,2,2,4,8
51,,mouselab-mdp,3246277.0,0.0-19.0-1.0-21.0,,"[10155, 1850, 824]",,,,,,,[],"['', 2, 4, -24, 48, 2, -8, -24, 48, 4, 4, 24, 24]",-1661671392891629296,test,21.0,25.0,"[None, None, None]","[4, 4, 24]","['9', '10', '11']","['left', 'left', 'up']","[14483, 16896, 18303]","{'click': {'state': {'target': ['2', '3', '4', '11', '10', '12', '9'], 'time': [6750, 7143, 7917, 9088, 9649, 10275, 11015]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",18.86,21882.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,7,1,2,4,7
52,,mouselab-mdp,3274726.0,0.0-19.0-1.0-22.0,,"[16814, 2557, 1158]",,,,,,,[],"['', 4, 8, 48, 48, -4, -8, -48, 24, 4, 8, 24, 24]",-5736556951088810154,test,22.0,48.0,"[None, None, None]","[4, 8, 48]","['1', '2', '3']","['up', 'up', 'right']","[18819, 21958, 23678]","{'click': {'state': {'target': ['1', '3', '2', '4', '9', '10', '11', '12', '5', '7', '6', '8'], 'time': [3485, 4382, 5176, 6192, 7953, 10375, 10873, 11675, 12695, 13690, 14391, 15198]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",24.47,27386.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
53,,mouselab-mdp,3302773.0,0.0-19.0-1.0-23.0,,"[16517, 1986, 509]",,,,,,,[],"['', 4, 8, 24, 48, -4, -8, -24, -24, 4, -4, 24, 48]",-6519267732573937633,test,23.0,48.0,"[None, None, None]","[4, 8, 48]","['1', '2', '4']","['up', 'up', 'left']","[20094, 22799, 23880]","{'click': {'state': {'target': ['2', '10', '3', '4', '5', '6', '7', '8', '1', '11', '12', '9'], 'time': [5056, 6190, 7550, 8607, 9894, 10688, 11113, 13415, 14862, 16494, 17305, 18250]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",24.43,26915.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
54,,mouselab-mdp,3325508.0,0.0-19.0-1.0-24.0,,"[14092, 1122, 726]",,,,,,,[],"['', -4, -8, -48, -48, 4, 4, 24, 48, -4, -4, 24, 48]",7072607725447389718,test,24.0,45.0,"[None, None, None]","[4, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[15525, 17537, 18900]","{'click': {'state': {'target': ['4', '2', '3', '6', '7', '8', '5', '12', '10', '11', '9'], 'time': [3001, 3826, 4450, 5576, 5959, 6974, 7760, 8970, 9372, 10208, 11181]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",19.49,21661.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,11,2,3,6,11
55,,mouselab-mdp,3347828.0,0.0-19.0-1.0-25.0,,"[13145, 1355, 524]",,,,,,,[],"['', -2, 8, 48, 24, -2, 4, -48, 48, 4, -8, -48, -48]",-7383638292178567401,test,25.0,42.0,"[None, None, None]","[-2, 8, 48]","['1', '2', '3']","['up', 'up', 'right']","[15088, 17010, 18081]","{'click': {'state': {'target': ['2', '3', '4', '1', '9', '10', '11', '12', '5', '7', '6', '8'], 'time': [3348, 3887, 4748, 5801, 7349, 7783, 8834, 9470, 10548, 11292, 11747, 12275]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",18.65,21257.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
56,,mouselab-mdp,3372268.0,0.0-19.0-1.0-26.0,,"[14519, 678, 632]",,,,,,,[],"['', -2, 4, -48, -24, -4, -8, -48, -24, -2, 4, -24, 24]",4506983446382794552,test,26.0,14.0,"[None, None, None]","[-2, 4, 24]","['9', '10', '12']","['left', 'left', 'down']","[18919, 20149, 21354]","{'click': {'state': {'target': ['5', '6', '7', '8', '1', '2', '4', '3', '11', '10', '12', '9'], 'time': [6138, 7085, 7917, 8895, 10226, 11159, 11827, 12645, 13781, 14463, 15210, 16061]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",21.9,23358.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
57,,mouselab-mdp,3398571.0,0.0-19.0-1.0-27.0,,"[15299, 2677, 823]",,,,,,,[],"['', -2, 8, 24, 48, 2, 4, -24, 24, 4, 8, 48, 24]",2790125680448452122,test,27.0,48.0,"[None, None, None]","[4, 8, 48]","['9', '10', '11']","['left', 'left', 'up']","[18576, 21816, 23180]","{'click': {'state': {'target': ['9', '10', '11', '12', '1', '2', '4', '3', '5', '6', '7', '8'], 'time': [5086, 6233, 7061, 8256, 10645, 11477, 12090, 12810, 14141, 14711, 15416, 16168]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",23.73,25238.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
58,,mouselab-mdp,3424448.0,0.0-19.0-1.0-28.0,,"[16044, 1468, 671]",,,,,,,[],"['', 4, 8, 24, 48, -4, 8, -48, -48, -2, -8, 24, -48]",-2596340847510945257,test,28.0,48.0,"[None, None, None]","[4, 8, 48]","['1', '2', '4']","['up', 'up', 'left']","[19327, 21366, 22592]","{'click': {'state': {'target': ['1', '4', '2', '3', '7', '6', '8', '5', '10', '9', '11', '12'], 'time': [4452, 6358, 7171, 8066, 9236, 9944, 11054, 11782, 13016, 13681, 14443, 17181]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",23.14,24807.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
59,,mouselab-mdp,3449008.0,0.0-19.0-1.0-29.0,,"[15497, 1840, 663]",,,,,,,[],"['', -4, -4, -48, 24, 4, 4, 48, -24, 4, -4, 48, 24]",1518845473617230857,test,29.0,36.0,"[None, None, None]","[4, -4, 48]","['9', '10', '11']","['left', 'left', 'up']","[17662, 20045, 21270]","{'click': {'state': {'target': ['10', '9', '11', '12', '5', '6', '7', '8', '1', '2', '4', '3'], 'time': [4356, 5207, 7014, 7935, 9578, 10306, 10995, 12036, 13068, 13733, 14380, 15139]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",21.83,23490.0,1888,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.64,,,1.4333333333333333,12,3,3,6,12
60,,mouselab-mdp,2681795.0,0.0-19.0-1.0-0.0,,"[4571, 165, 863]",,,,,,,[],"['', 2, -8, -24, 48, 4, 4, -48, 24, 2, -4, -24, 24]",1466645676459689082,training,0.0,42.0,"[None, None, None]","[2, -8, 48]","['1', '2', '4']","['up', 'up', 'left']","[10517, 11203, 12579]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",14.95,31324.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,0,0,0,0,0
61,,mouselab-mdp,2696682.0,0.0-19.0-1.0-1.0,,"[1811, 742, 647]",,,,,,,[],"['', -2, 8, 24, 48, 2, 4, -24, 24, 4, 8, 48, 24]",2790125680448452122,training,1.0,-18.0,"[None, None, None]","[2, 4, -24]","['5', '6', '7']","['right', 'right', 'up']","[5090, 6354, 7506]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.28,13809.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,0,0,0,0,0
62,,mouselab-mdp,2710873.0,0.0-19.0-1.0-2.0,,"[2269, 436, 495]",,,,,,,[],"['', 4, 4, -48, 24, -2, 4, 48, -24, 4, 4, -48, 48]",3911103627878725878,training,2.0,-22.0,"[None, None, None]","[-2, 4, -24]","['5', '6', '8']","['right', 'right', 'down']","[6402, 7354, 8370]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.13,13122.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,0,0,0,0,0
63,,mouselab-mdp,2720376.0,0.0-19.0-1.0-3.0,,"[1208, 442, 531]",,,,,,,[],"['', 2, 4, -48, 24, -4, 8, 24, -48, 4, -8, 48, 24]",8563081952235477328,training,3.0,-42.0,"[None, None, None]","[2, 4, -48]","['1', '2', '3']","['up', 'up', 'right']","[2327, 3278, 4318]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.12,8421.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,0,0,0,0,0
64,,mouselab-mdp,2730985.0,0.0-19.0-1.0-4.0,,"[1498, 159, 331]",,,,,,,[],"['', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",779405771340628543,training,4.0,30.0,"[None, None, None]","[2, 4, 24]","['1', '2', '4']","['up', 'up', 'left']","[2415, 3088, 3927]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.92,9527.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,0,0,0,0,0
65,,mouselab-mdp,2748233.0,0.0-19.0-1.0-5.0,,"[10576, 353, 319]",,,,,,,[],"['', 4, 8, 24, 48, -4, 8, -48, -48, -2, -8, 24, -48]",-2596340847510945257,training,5.0,13.0,"[None, None, None]","[-2, -8, 24]","['9', '10', '11']","['left', 'left', 'up']","[13024, 13887, 14719]","{'click': {'state': {'target': ['12'], 'time': [3318]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",15.23,16182.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
66,,mouselab-mdp,2759089.0,0.0-19.0-1.0-6.0,,"[4474, 338, 265]",,,,,,,[],"['', -2, 8, -24, -24, -2, 4, -48, 24, -4, -8, 48, -48]",5441343193922839396,training,6.0,25.0,"[None, None, None]","[-2, 4, 24]","['5', '6', '8']","['right', 'right', 'down']","[6031, 6885, 7662]","{'click': {'state': {'target': ['8'], 'time': [3533]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.56,9805.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
67,,mouselab-mdp,2771352.0,0.0-19.0-1.0-7.0,,"[3760, 182, 231]",,,,,,,[],"['', -2, 8, 48, 24, -2, 4, -48, 48, 4, -8, -48, -48]",-7383638292178567401,training,7.0,29.0,"[None, None, None]","[-2, 8, 24]","['1', '2', '4']","['up', 'up', 'left']","[5248, 5943, 6686]","{'click': {'state': {'target': ['4'], 'time': [2843]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.49,11198.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
68,,mouselab-mdp,2783360.0,0.0-19.0-1.0-8.0,,"[3044, 249, 507]",,,,,,,[],"['', 2, -4, -48, 24, 2, 4, -48, 48, -4, 4, 48, -48]",5297217084176217776,training,8.0,53.0,"[None, None, None]","[2, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[4244, 5002, 6027]","{'click': {'state': {'target': ['7'], 'time': [2758]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.2,10938.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
69,,mouselab-mdp,2795368.0,0.0-19.0-1.0-9.0,,"[3195, 294, 232]",,,,,,,[],"['', -4, 8, 24, 24, -2, -8, -48, -24, -4, -8, 24, 24]",5782292848891634944,training,9.0,27.0,"[None, None, None]","[-4, 8, 24]","['1', '2', '3']","['up', 'up', 'right']","[4430, 5235, 5980]","{'click': {'state': {'target': ['3'], 'time': [1949]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.24,10939.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
70,,mouselab-mdp,2806969.0,0.0-19.0-1.0-10.0,,"[6455, 136, 124]",,,,,,,[],"['', -2, 8, -24, 24, 2, -8, -48, -24, 4, -4, 48, -48]",-6373051720525898386,training,10.0,46.0,"[None, None, None]","[4, -4, 48]","['9', '10', '11']","['left', 'left', 'up']","[7675, 8330, 8969]","{'click': {'state': {'target': ['4', '11'], 'time': [2131, 6331]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.48,10530.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,2,0,0,2,2
71,,mouselab-mdp,2819256.0,0.0-19.0-1.0-11.0,,"[4354, 93, 214]",,,,,,,[],"['', -4, -4, -24, 24, -2, 4, 24, 24, 2, -8, 48, 48]",-3858448030437113662,training,11.0,40.0,"[None, None, None]","[2, -8, 48]","['9', '10', '12']","['left', 'left', 'down']","[5542, 6149, 6886]","{'click': {'state': {'target': ['7', '12'], 'time': [2294, 4127]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.19,11213.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,2,0,0,2,2
72,,mouselab-mdp,2830081.0,0.0-19.0-1.0-12.0,,"[3121, 142, 109]",,,,,,,[],"['', -4, 4, 48, 48, -4, -4, 24, 48, -4, -8, -48, -24]",101062465419474540,training,12.0,47.0,"[None, None, None]","[-4, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[3943, 4606, 5222]","{'click': {'state': {'target': ['4'], 'time': [2775]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.82,9765.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
73,,mouselab-mdp,2841953.0,0.0-19.0-1.0-13.0,,"[4394, 16, 112]",,,,,,,[],"['', -4, -4, 24, -24, -4, 4, 24, 24, 4, 4, 48, -48]",-7890144164692454837,training,13.0,54.0,"[None, None, None]","[4, 4, 48]","['9', '10', '11']","['left', 'left', 'up']","[5473, 6008, 6632]","{'click': {'state': {'target': ['7', '11'], 'time': [2303, 4256]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.08,10816.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,2,0,0,2,2
74,,mouselab-mdp,2855689.0,0.0-19.0-1.0-14.0,,"[7948, 27, 15]",,,,,,,[],"['', -2, 8, 48, 24, 4, 8, 48, 48, -4, 4, 24, 24]",806716957540588652,training,14.0,53.0,"[None, None, None]","[-2, 8, 48]","['1', '2', '3']","['up', 'up', 'right']","[9888, 10424, 10975]","{'click': {'state': {'target': ['3'], 'time': [8550]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.49,12663.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
75,,mouselab-mdp,2867081.0,0.0-19.0-1.0-15.0,,"[3447, 69, 216]",,,,,,,[],"['', 2, 4, -24, 48, 2, -4, 24, 24, 2, -4, -48, -24]",7341350411386814818,training,15.0,-27.0,"[None, None, None]","[2, -4, -24]","['9', '10', '12']","['left', 'left', 'down']","[4786, 5362, 6089]","{'click': {'state': {'target': ['11'], 'time': [2851]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.34,10337.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,1,0,0,1,1
76,,mouselab-mdp,2879978.0,0.0-19.0-1.0-16.0,,"[8017, 73, 67]",,,,,,,[],"['', -4, 8, 48, -24, -2, 8, -24, -48, 4, 8, -24, 48]",-3254006420049746783,training,16.0,-20.0,"[None, None, None]","[-2, 8, -24]","['5', '6', '7']","['right', 'right', 'up']","[8986, 9569, 10145]","{'click': {'state': {'target': ['8', '4'], 'time': [1734, 3905]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.66,11826.0,1890,,QuestPilot1,,chrome,windows,UNKNOWN,0,0,irlexp7_2,2020-10-08,2020-10-08,2020-10-08,0.0,5,live,0,1,7,1,2020-10-07,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.16,,,55.11666666666667,2,0,0,2,2
