,pid,run,mouselab-quiz-post_Q1,mouselab-quiz-post_Q2,mouselab-quiz-post_Q3,mouselab-quiz-post_Q4,mouselab-quiz-post_Q5,passed_quizzes,age,effort,gender,female,male,other,browser,platform,cond,counterbalance,codeversion,bonus,status,mode,final_bonus,displayed_bonus,DEPTH,COST,MIN_TIME,inspectCost,bonusRate,variance,branching,first_trial,time_diff
588,743,quest_main,1,1,1,1,2,1,33,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.34,3.34,0,0,7,1,0.002,2_4_24,312,False,98.9592
589,744,quest_main,1,1,1,1,2,1,25,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.68,2.68,0,0,7,1,0.002,2_4_24,312,False,63.85678333333333
590,745,quest_main,1,1,1,1,2,1,22,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,True,59.940866666666665
591,746,quest_main,1,1,1,1,2,1,54,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.19,3.19,0,0,7,1,0.002,2_4_24,312,False,64.27841666666667
592,747,quest_main,1,1,1,1,2,1,46,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.39,3.39,0,0,7,1,0.002,2_4_24,312,True,87.33798333333333
593,748,quest_main,1,1,1,1,2,1,24,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.57,2.57,0,0,7,1,0.002,2_4_24,312,True,34.45381666666667
594,749,quest_main,1,1,1,1,2,1,58,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,False,87.67351666666667
595,750,quest_main,1,1,1,1,2,1,21,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.45,3.45,0,0,7,1,0.002,2_4_24,312,False,60.05365
596,751,quest_main,1,1,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.34,3.34,0,0,7,1,0.002,2_4_24,312,True,73.52255
597,752,quest_main,1,1,1,1,2,1,37,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,2,live,1.6,1.6,0,0,7,1,0.002,2_4_24,312,True,64.3159
599,761,quest_main,1,1,1,1,2,1,35,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,1,live,,,0,0,7,1,0.002,2_4_24,312,True,
600,763,quest_main,1,1,1,1,2,1,29,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,True,84.52356666666667
601,764,quest_main,1,1,1,0,2,1,34,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,0.8,0.8,0,0,7,1,0.002,2_4_24,312,False,46.58006666666667
602,765,quest_main,1,1,1,1,2,1,39,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.4,2.4,0,0,7,1,0.002,2_4_24,312,False,51.3453
603,766,quest_main,1,1,1,1,2,1,20,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,2,live,2.59,2.59,0,0,7,1,0.002,2_4_24,312,True,57.72285
604,767,quest_main,1,1,1,1,2,1,30,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.71,3.71,0,0,7,1,0.002,2_4_24,312,False,49.22808333333333
605,768,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.26,3.26,0,0,7,1,0.002,2_4_24,312,False,88.86385
606,769,quest_main,1,1,1,1,2,1,32,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.35,3.35,0,0,7,1,0.002,2_4_24,312,True,73.455
607,770,quest_main,1,1,1,1,2,1,27,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.52,3.52,0,0,7,1,0.002,2_4_24,312,False,93.2736
608,771,quest_main,1,1,1,1,2,1,29,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.64,3.64,0,0,7,1,0.002,2_4_24,312,True,78.99135
609,772,quest_main,1,1,1,1,2,1,31,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.55,3.55,0,0,7,1,0.002,2_4_24,312,True,49.00366666666667
610,773,quest_main,1,1,1,1,-2,1,25,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.0,0.0,0,0,7,1,0.002,2_4_24,312,False,129.57701666666668
611,774,quest_main,1,1,1,1,1,1,23,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.3,3.3,0,0,7,1,0.002,2_4_24,312,False,55.5923
612,775,quest_main,1,1,1,1,1,1,37,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.33,3.33,0,0,7,1,0.002,2_4_24,312,False,38.38078333333333
613,776,quest_main,1,1,1,1,1,1,35,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.6,3.6,0,0,7,1,0.002,2_4_24,312,True,75.85155
614,777,quest_main,1,1,1,1,2,1,26,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.72,2.72,0,0,7,1,0.002,2_4_24,312,False,45.799366666666664
615,778,quest_main,1,1,1,0,2,1,36,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.46,1.46,0,0,7,1,0.002,2_4_24,312,False,89.42323333333333
616,779,quest_main,0,0,1,1,-2,1,37,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.89,2.89,0,0,7,1,0.002,2_4_24,312,True,162.43775
617,780,quest_main,1,1,1,1,2,1,31,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.13,3.13,0,0,7,1,0.002,2_4_24,312,False,101.35028333333334
618,781,quest_main,1,1,1,1,2,1,48,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.44,3.44,0,0,7,1,0.002,2_4_24,312,False,47.6611
619,782,quest_main,1,1,1,1,1,1,19,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.29,3.29,0,0,7,1,0.002,2_4_24,312,False,59.20735
620,783,quest_main,1,1,1,1,2,1,21,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.14,3.14,0,0,7,1,0.002,2_4_24,312,False,103.99793333333334
621,784,quest_main,1,1,1,1,2,1,38,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.34,3.34,0,0,7,1,0.002,2_4_24,312,False,27.737683333333333
622,785,quest_main,1,1,1,1,1,1,29,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.3,3.3,0,0,7,1,0.002,2_4_24,312,False,43.787733333333335
623,786,quest_main,1,1,1,1,2,1,35,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.04,3.04,0,0,7,1,0.002,2_4_24,312,False,80.64568333333334
624,787,quest_main,1,1,1,1,2,1,34,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.89,2.89,0,0,7,1,0.002,2_4_24,312,False,119.33101666666667
625,788,quest_main,1,1,1,1,1,1,22,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,2.86,2.86,0,0,7,1,0.002,2_4_24,312,False,39.474666666666664
627,790,quest_main,1,1,1,1,2,1,30,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.02,3.02,0,0,7,1,0.002,2_4_24,312,True,44.87428333333333
628,791,quest_main,1,1,1,1,2,1,46,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,False,69.98391666666667
629,792,quest_main,1,1,1,1,2,1,23,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.29,3.29,0,0,7,1,0.002,2_4_24,312,False,68.44706666666667
630,794,quest_main,1,1,1,1,1,1,26,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.18,3.18,0,0,7,1,0.002,2_4_24,312,False,49.453133333333334
631,795,quest_main,1,1,1,1,1,1,21,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.41,3.41,0,0,7,1,0.002,2_4_24,312,True,105.48355
632,796,quest_main,1,1,1,1,2,1,62,0,male,0.0,1.0,0.0,chrome,linux,0,0,0.0.5,0,6,live,3.2,3.2,0,0,7,1,0.002,2_4_24,312,True,72.36161666666666
633,797,quest_main,1,0,1,1,2,1,19,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,True,86.1316
634,798,quest_main,1,1,1,1,2,1,,,,,,,firefox,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,
635,799,quest_main,1,0,1,1,2,1,34,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.39,3.39,0,0,7,1,0.002,2_4_24,312,True,93.01016666666666
636,800,quest_main,1,1,1,1,2,1,38,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.2,3.2,0,0,7,1,0.002,2_4_24,312,False,33.501216666666664
637,801,quest_main,1,1,1,1,2,1,31,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.41,3.41,0,0,7,1,0.002,2_4_24,312,False,39.38205
638,802,quest_main,1,1,1,1,2,1,21,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.18,3.18,0,0,7,1,0.002,2_4_24,312,True,113.88278333333334
639,803,quest_main,1,1,1,1,2,1,51,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.32,3.32,0,0,7,1,0.002,2_4_24,312,True,88.20423333333333
640,805,quest_main,1,1,1,1,2,1,39,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.24,3.24,0,0,7,1,0.002,2_4_24,312,True,68.10751666666667
642,808,quest_main,1,1,1,1,2,1,47,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.28,3.28,0,0,7,1,0.002,2_4_24,312,False,48.66523333333333
643,809,quest_main,1,1,1,1,2,1,21,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.87,1.87,0,0,7,1,0.002,2_4_24,312,True,65.11545
644,810,quest_main,1,1,1,1,2,1,20,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.28,3.28,0,0,7,1,0.002,2_4_24,312,False,42.87865
645,811,quest_main,1,1,1,1,2,1,31,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.11,3.11,0,0,7,1,0.002,2_4_24,312,True,77.58603333333333
646,812,quest_main,1,1,1,1,2,1,27,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.21,3.21,0,0,7,1,0.002,2_4_24,312,True,50.015166666666666
647,813,quest_main,1,1,1,1,0,1,21,1,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,129.90281666666667
648,814,quest_main,1,0,1,1,0,1,22,0,other,0.0,0.0,1.0,opera,windows,0,0,0.0.5,0,6,live,0.44,0.44,0,0,7,1,0.002,2_4_24,312,True,100.4395
649,815,quest_main,1,1,1,1,1,1,24,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,2.95,2.95,0,0,7,1,0.002,2_4_24,312,True,64.96908333333333
650,816,quest_main,1,1,1,1,2,1,32,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.44,3.44,0,0,7,1,0.002,2_4_24,312,False,64.6427
651,817,quest_main,1,1,1,0,2,1,64,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.98,0.98,0,0,7,1,0.002,2_4_24,312,True,76.08298333333333
652,818,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.57,3.57,0,0,7,1,0.002,2_4_24,312,True,54.6321
653,819,quest_main,1,1,1,1,2,1,24,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.83,2.83,0,0,7,1,0.002,2_4_24,312,False,69.59043333333334
654,820,quest_main,1,1,1,1,2,1,20,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.1,3.1,0,0,7,1,0.002,2_4_24,312,True,59.51375
655,821,quest_main,1,1,1,1,2,1,36,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.3,3.3,0,0,7,1,0.002,2_4_24,312,False,45.82176666666667
656,822,quest_main,1,1,1,1,2,1,25,0,other,0.0,0.0,1.0,chrome,windows,0,0,0.0.5,0,6,live,2.94,2.94,0,0,7,1,0.002,2_4_24,312,True,47.54705
657,824,quest_main,1,1,1,1,2,1,78,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.21,3.21,0,0,7,1,0.002,2_4_24,312,True,71.12546666666667
658,825,quest_main,1,1,1,1,2,1,51,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,3.45,3.45,0,0,7,1,0.002,2_4_24,312,True,53.85038333333333
659,826,quest_main,1,1,1,1,2,1,26,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.33,3.33,0,0,7,1,0.002,2_4_24,312,True,86.72475
660,827,quest_main,1,1,1,1,2,1,25,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.38,3.38,0,0,7,1,0.002,2_4_24,312,True,94.50941666666667
661,829,quest_main,1,1,1,1,2,1,51,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.83,1.83,0,0,7,1,0.002,2_4_24,312,False,55.56471666666667
662,830,quest_main,1,1,1,1,2,1,41,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.7,3.7,0,0,7,1,0.002,2_4_24,312,False,34.744083333333336
663,831,quest_main,0,0,1,1,2,1,24,0,female,1.0,0.0,0.0,safari,macos,0,0,0.0.5,0,6,live,2.2,2.2,0,0,7,1,0.002,2_4_24,312,True,122.75646666666667
664,832,quest_main,1,1,1,1,2,1,24,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,False,51.16328333333333
665,833,quest_main,1,1,1,1,1,1,30,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.06,3.06,0,0,7,1,0.002,2_4_24,312,False,66.09575
666,834,quest_main,1,1,1,1,1,1,27,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.01,3.01,0,0,7,1,0.002,2_4_24,312,False,117.6545
667,835,quest_main,1,1,1,1,2,1,44,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.38,3.38,0,0,7,1,0.002,2_4_24,312,True,49.6629
668,836,quest_main,1,1,1,1,2,1,21,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.6,3.6,0,0,7,1,0.002,2_4_24,312,True,47.52186666666667
669,837,quest_main,1,1,1,1,1,1,20,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,True,82.16031666666667
670,838,quest_main,1,1,1,1,2,1,46,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,True,59.64138333333333
672,840,quest_main,0,1,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.61,2.61,0,0,7,1,0.002,2_4_24,312,False,131.53276666666667
673,841,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,3.06,3.06,0,0,7,1,0.002,2_4_24,312,False,48.44385
674,842,quest_main,1,1,1,1,2,1,40,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,False,34.456716666666665
675,844,quest_main,0,0,1,1,1,1,25,0,female,1.0,0.0,0.0,safari,macos,0,0,0.0.5,0,6,live,3.19,3.19,0,0,7,1,0.002,2_4_24,312,True,37.10638333333333
676,845,quest_main,0,0,0,0,2,1,43,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.15,3.15,0,0,7,1,0.002,2_4_24,312,True,61.1815
677,846,quest_main,1,1,1,1,2,1,20,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,2.46,2.46,0,0,7,1,0.002,2_4_24,312,False,47.608
678,847,quest_main,1,1,1,1,2,1,20,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.29,3.29,0,0,7,1,0.002,2_4_24,312,False,71.03676666666667
679,848,quest_main,1,1,1,1,2,1,26,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,False,55.575783333333334
680,849,quest_main,1,1,1,1,2,1,22,-1,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,True,
682,851,quest_main,1,1,1,1,2,1,36,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.34,3.34,0,0,7,1,0.002,2_4_24,312,True,53.55665
683,852,quest_main,0,0,1,1,2,1,26,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.13,3.13,0,0,7,1,0.002,2_4_24,312,False,74.89911666666667
684,853,quest_main,1,1,1,1,2,1,38,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.5,3.5,0,0,7,1,0.002,2_4_24,312,True,33.34288333333333
685,854,quest_main,1,1,1,1,2,1,30,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.37,3.37,0,0,7,1,0.002,2_4_24,312,True,95.04626666666667
686,855,quest_main,0,0,1,1,2,1,26,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.9,2.9,0,0,7,1,0.002,2_4_24,312,False,71.2795
687,856,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,3.47,3.47,0,0,7,1,0.002,2_4_24,312,True,62.30616666666667
688,857,quest_main,1,1,1,1,1,1,49,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.49,1.49,0,0,7,1,0.002,2_4_24,312,True,65.13651666666667
689,859,quest_main,1,1,1,1,1,1,27,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,65.08548333333333
690,860,quest_main,1,1,1,1,2,1,31,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.27,3.27,0,0,7,1,0.002,2_4_24,312,True,68.16276666666667
691,861,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.17,3.17,0,0,7,1,0.002,2_4_24,312,True,89.47851666666666
692,862,quest_main,1,1,1,1,1,1,31,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.6,1.6,0,0,7,1,0.002,2_4_24,312,True,76.6211
693,863,quest_main,1,1,1,1,2,1,57,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.02,3.02,0,0,7,1,0.002,2_4_24,312,False,55.51466666666666
694,864,quest_main,1,1,1,1,2,1,29,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.21,3.21,0,0,7,1,0.002,2_4_24,312,True,55.68066666666667
695,865,quest_main,1,1,1,1,2,1,32,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.17,3.17,0,0,7,1,0.002,2_4_24,312,True,75.20648333333334
696,866,quest_main,1,1,1,1,2,1,28,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.48,3.48,0,0,7,1,0.002,2_4_24,312,True,45.4473
697,868,quest_main,1,1,1,1,2,1,21,1,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,2.98,2.98,0,0,7,1,0.002,2_4_24,312,True,63.095683333333334
698,869,quest_main,1,1,1,1,2,1,23,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.37,3.37,0,0,7,1,0.002,2_4_24,312,False,70.83446666666667
699,870,quest_main,1,1,1,1,2,1,20,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.15,3.15,0,0,7,1,0.002,2_4_24,312,False,46.98421666666667
700,871,quest_main,1,1,1,1,2,1,35,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.01,3.01,0,0,7,1,0.002,2_4_24,312,False,89.39808333333333
701,872,quest_main,0,0,1,1,2,1,29,0,male,0.0,1.0,0.0,chrome,linux,0,0,0.0.5,0,6,live,2.96,2.96,0,0,7,1,0.002,2_4_24,312,True,67.69866666666667
702,873,quest_main,1,1,1,1,2,1,22,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,False,83.04643333333334
703,874,quest_main,1,1,1,1,2,1,45,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.33,3.33,0,0,7,1,0.002,2_4_24,312,True,45.41555
704,875,quest_main,1,1,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,72.0103
705,876,quest_main,0,1,1,1,2,1,22,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.69,2.69,0,0,7,1,0.002,2_4_24,312,False,56.907583333333335
706,877,quest_main,1,1,1,1,1,1,37,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.5,3.5,0,0,7,1,0.002,2_4_24,312,False,32.3523
707,878,quest_main,1,1,1,1,2,1,31,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.03,3.03,0,0,7,1,0.002,2_4_24,312,False,104.00276666666667
708,879,quest_main,1,1,1,1,2,1,24,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.77,3.77,0,0,7,1,0.002,2_4_24,312,True,57.043733333333336
709,880,quest_main,1,1,1,1,2,1,27,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,False,41.46711666666667
710,881,quest_main,1,1,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.38,3.38,0,0,7,1,0.002,2_4_24,312,False,133.56828333333334
711,882,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.2,3.2,0,0,7,1,0.002,2_4_24,312,False,40.0027
712,883,quest_main,1,1,1,1,1,1,46,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.06,3.06,0,0,7,1,0.002,2_4_24,312,True,83.94666666666667
713,884,quest_main,1,1,1,1,2,1,22,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.34,3.34,0,0,7,1,0.002,2_4_24,312,False,89.10258333333333
714,885,quest_main,1,1,1,1,2,1,37,-1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,2,live,,,0,0,7,1,0.002,2_4_24,312,False,
715,886,quest_main,1,0,1,1,2,1,35,0,female,1.0,0.0,0.0,chrome,chromeos,0,0,0.0.5,0,6,live,3.35,3.35,0,0,7,1,0.002,2_4_24,312,False,64.74633333333334
716,887,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.62,3.62,0,0,7,1,0.002,2_4_24,312,True,86.76566666666666
717,888,quest_main,1,1,1,1,1,1,20,1,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,2.87,2.87,0,0,7,1,0.002,2_4_24,312,False,36.4253
719,890,quest_main,0,1,1,1,2,1,46,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.44,3.44,0,0,7,1,0.002,2_4_24,312,True,61.0117
720,891,quest_main,1,1,1,1,2,1,34,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.86,2.86,0,0,7,1,0.002,2_4_24,312,True,109.10835
721,892,quest_main,1,1,1,1,2,1,27,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.08,3.08,0,0,7,1,0.002,2_4_24,312,False,83.94716666666666
722,893,quest_main,0,0,1,1,2,1,30,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.43,3.43,0,0,7,1,0.002,2_4_24,312,True,64.9191
723,894,quest_main,1,1,1,1,2,1,31,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.82,2.82,0,0,7,1,0.002,2_4_24,312,False,48.08428333333333
724,895,quest_main,1,1,1,1,2,1,57,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.56,3.56,0,0,7,1,0.002,2_4_24,312,False,53.79846666666667
725,896,quest_main,0,1,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.25,3.25,0,0,7,1,0.002,2_4_24,312,False,121.74733333333333
726,897,quest_main,1,0,1,1,2,1,23,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.09,3.09,0,0,7,1,0.002,2_4_24,312,False,32.902816666666666
727,903,quest_main,1,1,1,1,2,1,31,-1,male,0.0,1.0,0.0,firefox,macos,0,0,0.0.5,0,2,live,,,0,0,7,1,0.002,2_4_24,312,True,
728,904,quest_main,1,1,1,1,2,1,70,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.27,0.27,0,0,7,1,0.002,2_4_24,312,False,60.571533333333335
729,905,quest_main,1,1,1,1,2,1,53,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,True,57.686683333333335
730,906,quest_main,1,1,1,1,2,1,30,0,male,0.0,1.0,0.0,chrome,linux,0,0,0.0.5,0,6,live,3.36,3.36,0,0,7,1,0.002,2_4_24,312,False,73.34628333333333
731,907,quest_main,1,0,1,0,2,1,30,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,0.66,0.66,0,0,7,1,0.002,2_4_24,312,False,58.459916666666665
732,908,quest_main,1,1,1,1,2,1,28,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.29,3.29,0,0,7,1,0.002,2_4_24,312,False,46.3085
733,909,quest_main,1,1,1,1,1,1,25,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.49,3.49,0,0,7,1,0.002,2_4_24,312,True,49.5235
