n_steps,i_episode,finished,return,ground_truth,trial_id,actions,rewards,sim_policy,sim_experiment_setting,sim_cost_function,sim_bmps_file,sim_parameter_file,sim_num_trials,sim_seed,sim_back_added_cost,sim_forw_added_cost,sim_distance_multiplier,sim_depth_cost_weight,sim_given_cost,sim_kappa,sim_gamma,sim_temp,sim_noise,pid
4,5,True,17.364331453687083,"[0.0, 4.0, 8.0, -24.0, 24.0, 4.0, -4.0, -24.0, 24.0, -4.0, 4.0, -24.0, 48.0]",2948336531417193034,10,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
4,5,True,17.364331453687083,"[0.0, 4.0, 8.0, -24.0, 24.0, 4.0, -4.0, -24.0, 24.0, -4.0, 4.0, -24.0, 48.0]",2948336531417193034,13,19.364331453687083,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,6,True,12.364331453687083,"[0.0, -4.0, -4.0, 24.0, -24.0, -4.0, 4.0, 24.0, 24.0, 4.0, 4.0, 48.0, -48.0]",-7890144164692454837,13,19.364331453687083,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,7,True,4.843224043318138,"[0.0, -4.0, 8.0, -24.0, 24.0, 2.0, -8.0, -48.0, -48.0, -4.0, -4.0, -48.0, -48.0]",1544641883439246815,13,10.843224043318138,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,8,True,6.843224043318138,"[0.0, 2.0, -4.0, -48.0, 48.0, -4.0, -8.0, -24.0, -24.0, -4.0, 4.0, -48.0, 24.0]",-6157917720371000130,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,8,True,6.843224043318138,"[0.0, 2.0, -4.0, -48.0, 48.0, -4.0, -8.0, -24.0, -24.0, -4.0, 4.0, -48.0, 24.0]",-6157917720371000130,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,8,True,6.843224043318138,"[0.0, 2.0, -4.0, -48.0, 48.0, -4.0, -8.0, -24.0, -24.0, -4.0, 4.0, -48.0, 24.0]",-6157917720371000130,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,8,True,6.843224043318138,"[0.0, 2.0, -4.0, -48.0, 48.0, -4.0, -8.0, -24.0, -24.0, -4.0, 4.0, -48.0, 24.0]",-6157917720371000130,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,8,True,6.843224043318138,"[0.0, 2.0, -4.0, -48.0, 48.0, -4.0, -8.0, -24.0, -24.0, -4.0, 4.0, -48.0, 24.0]",-6157917720371000130,13,10.843224043318138,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,9,True,10.364331453687083,"[0.0, -2.0, 4.0, 24.0, 24.0, -4.0, 8.0, 48.0, 24.0, -4.0, 8.0, -48.0, -24.0]",-3127342074357004770,13,19.364331453687083,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,10,True,7.9054145753410126,"[0.0, -2.0, -4.0, 48.0, -24.0, 4.0, -8.0, 48.0, -48.0, 2.0, -8.0, 24.0, -48.0]",-8867212192286323683,13,15.905414575341013,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,11,True,16.471092479852693,"[0.0, 2.0, 8.0, -48.0, 48.0, 4.0, 4.0, -24.0, 48.0, -4.0, -4.0, 48.0, -24.0]",-9094639660769570359,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,11,True,16.471092479852693,"[0.0, 2.0, 8.0, -48.0, 48.0, 4.0, 4.0, -24.0, 48.0, -4.0, -4.0, 48.0, -24.0]",-9094639660769570359,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,11,True,16.471092479852693,"[0.0, 2.0, 8.0, -48.0, 48.0, 4.0, 4.0, -24.0, 48.0, -4.0, -4.0, 48.0, -24.0]",-9094639660769570359,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,11,True,16.471092479852693,"[0.0, 2.0, 8.0, -48.0, 48.0, 4.0, 4.0, -24.0, 48.0, -4.0, -4.0, 48.0, -24.0]",-9094639660769570359,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,11,True,16.471092479852693,"[0.0, 2.0, 8.0, -48.0, 48.0, 4.0, 4.0, -24.0, 48.0, -4.0, -4.0, 48.0, -24.0]",-9094639660769570359,13,20.471092479852693,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,10,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
13,12,True,1.1721844144597586,"[0.0, -4.0, 8.0, 24.0, 24.0, -2.0, -8.0, -48.0, -24.0, -4.0, -8.0, 24.0, 24.0]",5782292848891634944,13,12.172184414459759,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
4,13,True,8.843224043318138,"[0.0, -2.0, 8.0, 24.0, -48.0, -4.0, 4.0, -48.0, -48.0, -4.0, 8.0, 24.0, 48.0]",6736047799867450157,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
4,13,True,8.843224043318138,"[0.0, -2.0, 8.0, 24.0, -48.0, -4.0, 4.0, -48.0, -48.0, -4.0, 8.0, 24.0, 48.0]",6736047799867450157,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
4,13,True,8.843224043318138,"[0.0, -2.0, 8.0, 24.0, -48.0, -4.0, 4.0, -48.0, -48.0, -4.0, 8.0, 24.0, 48.0]",6736047799867450157,13,10.843224043318138,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
8,14,True,12.803015465431969,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,13,18.80301546543197,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,15,True,11.803015465431969,"[0.0, -2.0, -8.0, -48.0, -24.0, 2.0, -8.0, -48.0, 48.0, -2.0, 4.0, -48.0, -48.0]",-974285796851491632,13,18.80301546543197,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,16,True,13.471092479852693,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,16,True,13.471092479852693,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,16,True,13.471092479852693,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,16,True,13.471092479852693,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,16,True,13.471092479852693,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
