,pid,trial_index,action_times,actions,block,path,queries,rewards,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trial_time,trial_type,run,trial_id,num_nodes,num_early,num_middle,num_late,num_clicks
28,2,28,"[11504, 12055, 12631]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['5', '1', '9', '3', '7'], 'time': [6906, 7345, 7809, 8953, 10393]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '2', '3', '2', '4', '2', '7'], 'time': [6706, 7123, 7724, 8640, 8758, 9576, 9675, 9892, 9960]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '1', '2', '3', '2', '4', '2', '7', '5'], 'time': [7056, 7640, 8490, 8557, 8658, 9542, 9625, 9849, 9925, 14180, 14247]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 10]","[126.17999999970198, 148.25000000023283, 11502.74000000034]",2,[],5,"[None, None, None]","['', 5, -5, 5, -10, 5, -5, 10, -5, -10, -10, -5, -10]",656034,[],mouselab-mdp,c1.1,-6213033947036441941,5,0,0,0,0
29,2,29,"[9346, 10218, 10765]","['left', 'left', 'up']",test,"['9', '10', '11']","{'click': {'state': {'target': ['1', '9', '5', '4', '3', '7', '8', '11', '12'], 'time': [1044, 1683, 2387, 3515, 4243, 4972, 5691, 6931, 7531]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '9', '0', '5', '4', '2', '3', '7', '6', '8', '0', '11', '10', '12'], 'time': [750, 866, 1483, 2184, 2218, 3386, 3936, 4019, 4753, 5404, 5504, 6172, 6822, 7322, 7389]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '9', '0', '5', '1', '4', '2', '3', '7', '6', '8', '0', '11', '10', '12'], 'time': [766, 1401, 2151, 2200, 3102, 3152, 3902, 3969, 4671, 5387, 5421, 6122, 6189, 7290, 7357, 12061]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 5]","[58.8499999998603, 83.44500000018161, 9344.915000000037]",2,[],-9,"[None, None, None]","['', 5, 10, -10, -10, 5, -5, 5, -5, 5, -10, 5, -10]",665946,[],mouselab-mdp,c1.1,-5258236874187993063,9,0,0,0,0
30,2,30,"[4885, 5485, 6189]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '3', '7'], 'time': [760, 1247, 1679, 2895, 3455]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '3', '7'], 'time': [583, 1133, 1551, 2734, 3335]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '3', '7', '0'], 'time': [982, 1467, 2601, 3253, 3919, 7656]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 10]","[373.21999999997206, 52.6999999997206, 4884.199999999953]",2,[],20,"[None, None, None]","['', 10, -5, 5, -5, 10, 5, 10, 5, -10, -10, 5, -10]",682257,[],mouselab-mdp,c1.1,-3419255245952545746,5,0,0,0,0
31,2,31,"[7195, 7794, 8330]","['left', 'left', 'up']",test,"['9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '3', '4', '11', '12'], 'time': [1077, 1452, 2620, 3388, 3956, 4588, 5044]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '3', '2', '4', '11', '10', '12'], 'time': [884, 1284, 2451, 3235, 3703, 3803, 4420, 4787, 4838]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '1', '5', '3', '2', '4', '11', '10', '12'], 'time': [1217, 2134, 2301, 3035, 3669, 3753, 4371, 4771, 4803, 9625]}, 'edge': {'target': [], 'time': []}}}","[10, 10, 5]","[95.56000000028871, 198.58000000019092, 7193.0900000002]",2,[],18,"[None, None, None]","['', 10, -10, -10, -5, -10, 10, -10, -5, 10, 10, 5, -5]",695040,[],mouselab-mdp,c1.1,-7551434874100481170,7,0,0,0,0
32,2,32,"[4710, 5350, 6374]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [1753, 2208, 2688, 3448, 3864]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '9', '1', '5', '7', '6', '8'], 'time': [1115, 1282, 1599, 2015, 2550, 3234, 3652, 3701]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '9', '1', '5', '7', '6', '8'], 'time': [1232, 1298, 1916, 2467, 3183, 3635, 3685, 7538]}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[103.18499999993946, 37.11999999999534, 4708.145000000019]",2,[],5,"[None, None, None]","['', -5, 10, 10, -5, 10, -10, 10, 10, -10, 10, -5, 5]",727839,[],mouselab-mdp,c1.1,-2335338845607237157,5,0,0,0,0
33,2,33,"[31113, 31793, 32833]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '11', '12', '7', '8'], 'time': [24932, 25435, 25819, 26715, 27651, 29003, 29579]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '9', '0', '5', '11', '10', '12', '0', '6', '7', '6', '8'], 'time': [24515, 24563, 24631, 25148, 25615, 25681, 26599, 27100, 27183, 28401, 28585, 28834, 29252, 29418]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '9', '0', '5', '11', '10', '12', '0', '5', '6', '7', '6', '8', '8'], 'time': [24546, 24579, 25096, 25598, 25648, 26298, 27082, 27133, 28250, 28434, 28467, 28650, 29235, 29318, 34098, 34156]}, 'edge': {'target': [], 'time': []}}}","[5, 5, 5]","[144.4000000001397, 518.1499999999069, 31112.839999999735]",2,[],8,"[None, None, None]","['', -5, -10, -5, 5, 5, 5, -5, 5, 10, 10, -5, -5]",739390,[],mouselab-mdp,c1.1,-3937512532655523332,7,0,0,0,0
34,2,34,"[4652, 5259, 5867]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '7', '8'], 'time': [1222, 1621, 2157, 3101, 3701]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '0', '5', '7', '6', '8'], 'time': [901, 1418, 1953, 1986, 2937, 3537, 3587]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '0', '5', '7', '6', '8'], 'time': [1368, 1919, 1969, 2537, 3520, 3571, 7241]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[187.17000000015832, 543.6899999999441, 4648.52500000014]",2,[],15,"[None, None, None]","['', 5, -5, -10, -10, 10, 5, 5, -10, -10, -5, 10, 5]",748406,[],mouselab-mdp,c1.1,4007649613694420024,5,0,0,0,0
35,4,0,"[7911, 38996, 47413]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['9'], 'time': [6069]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '0', '0', '0', '9'], 'time': [2547, 3029, 4333, 4698, 4888]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '0', '0', '9', '9', '9', '10', '9', '9', '9', '0', '9', '0', '9', '10', '9', '0', '0'], 'time': [2565, 3097, 4587, 4714, 6867, 9316, 9488, 11401, 11512, 13531, 25633, 30599, 30898, 31263, 31830, 34099, 34178, 34378, 50062]}, 'edge': {'target': [], 'time': []}}}","[10, 5, -5]","[93835.42500017211, 31028.104999568313, 45500.60999998823]",2,0,9,"[None, None, None]","['', -5, 10, -10, -10, 5, 5, -5, 5, 10, 5, -5, -5]",93842,[],mouselab-mdp,c1.1,414905543794851947,1,0,0,0,0
36,4,1,"[4086, 10158, 14477]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[21981.554999947548, 60816.94500008598, 34763.920000288635]",2,0.21,5,"[None, None, None]","['', 10, -5, 5, 10, 5, -5, -5, 5, -10, 10, 5, 10]",124875,[],mouselab-mdp,c1.1,7268211764423054070,0,0,0,0,0
37,4,2,"[1462, 4251, 6187]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -5, 5]","[11095.524999778718, 21937.365000136197, 7908.520000055432]",2,[],10,"[None, None, None]","['', 10, -5, 5, -10, -5, 5, 10, -10, 5, 10, 10, 10]",177770,[],mouselab-mdp,c1.1,4872536360203573425,0,0,0,0,0
38,4,3,"[4620, 11098, 13720]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 10]","[30557.555000297725, 7915.09999986738, 4083.0149999819696]",2,[],10,"[None, None, None]","['', 5, -5, 10, -5, -10, 10, -10, 10, 5, -10, -10, -5]",199756,[],mouselab-mdp,c1.1,2578129633459781071,0,0,0,0,0
39,4,4,"[3717, 5798, 7685]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-5, -10, 10]","[5565.399999730289, 3826.9400000572205, 1458.6249999701977]",2,[],-5,"[None, None, None]","['', -5, -10, 10, -5, 10, -10, 10, 10, -5, 10, -5, -10]",264942,[],mouselab-mdp,c1.1,-7536988618031787221,0,0,0,0,0
40,4,5,"[7627, 10770, 14517]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['9'], 'time': [6129]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9'], 'time': [5578]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, 10, 10]","[2286.174999549985, 1416.1399998702109, 4618.155000265688]",2,[],24,"[None, None, None]","['', 10, -5, -5, 10, 5, -5, -10, 10, 5, 10, -5, 10]",299710,[],mouselab-mdp,c1.1,1017601537737615534,1,0,0,0,0
41,4,6,"[6896, 8567, 10169]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [5810]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1'], 'time': [None, 4863]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9'], 'time': [4032]}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[5974.109999835491, 2112.375000026077, 3714.87500006333]",2,[],9,"[None, None, None]","['', 10, -10, 10, 5, 5, -10, -10, 10, -10, -5, 5, 10]",325015,[],mouselab-mdp,c1.1,-7479633459398711011,1,0,0,0,0
42,4,7,"[6604, 13668, 15193]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['5'], 'time': [3514]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5'], 'time': [None, 2648]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '5', '0', '9', '10', '9', '9', '0', '9', '9'], 'time': [1851, 10532, 10932, 10982, 11782, 11814, 11849, 12032, 12315, 12751]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 5]","[1585.254999808967, 1371.9949997030199, 7624.735000077635]",2,[],-1,"[None, None, None]","['', -5, 5, -10, 5, -5, -5, 5, -5, 5, -10, 10, 5]",346956,[],mouselab-mdp,c1.1,-9223140426054324916,1,0,0,0,0
43,4,8,"[4713, 6227, 8646]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['5'], 'time': [3502]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '0', '0', '0', '1', '5', '5'], 'time': [923, 1017, 1317, 1365, 1513, 1864, 2180, 2700]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '0', '0', '1', '5'], 'time': [937, 1125, 1336, 1448, 1664, 2031, 2485]}, 'edge': {'target': [], 'time': []}}}","[5, 5, 5]","[2628.2249996438622, 3240.6100002117455, 6893.799999728799]",2,[],14,"[None, None, None]","['', 10, 10, 10, 10, 5, 5, 10, 5, -5, 5, 5, 5]",398329,[],mouselab-mdp,c1.1,6627999187013791928,1,0,0,0,0
44,4,9,"[4196, 6136, 7623]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [1808]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '0', '0'], 'time': [None, 1489, 3306, 3353]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '0', '0'], 'time': [1125, 3255, 3322, 3654]}, 'edge': {'target': [], 'time': []}}}","[10, -5, -5]","[1148.2850001193583, 1086.7999996989965, 6602.325000334531]",2,[],-1,"[None, None, None]","['', -5, -5, 5, -10, 10, -5, -5, -10, -10, -5, 5, -5]",415200,[],mouselab-mdp,c1.1,-6894841345479573840,1,0,0,0,0
45,4,10,"[5820, 12232, 13526]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9'], 'time': [4309]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '9'], 'time': [2194, 3943]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '9'], 'time': [2747, 5328]}, 'edge': {'target': [], 'time': []}}}","[-5, -5, 5]","[6564.995000138879, 1021.7249998822808, 4707.055000122637]",2,[],-6,"[None, None, None]","['', -5, -5, 5, 10, 10, -10, -10, -10, -10, 10, 10, 10]",425657,[],mouselab-mdp,c1.1,3866759347579099958,1,0,0,0,0
46,4,11,"[6404, 8233, 9640]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['5'], 'time': [4314]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '5', '5', '0', '0'], 'time': [3265, 3443, 3543, 3932, 5679, 5732]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '5', '0', '0'], 'time': [3293, 3510, 3595, 5330, 5697, 5747]}, 'edge': {'target': [], 'time': []}}}","[-10, 5, 10]","[1007.6399999670684, 1924.1200000979006, 4194.2299995571375]",2,[],4,"[None, None, None]","['', -10, 5, 10, 5, -10, 5, -5, 5, 10, 5, 5, -5]",441753,[],mouselab-mdp,c1.1,8150121140183900524,1,0,0,0,0
47,4,12,"[3689, 6654, 8728]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['9'], 'time': [2596]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9'], 'time': [2273]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -10, -10]","[1445.005000103265, 965.9600001759827, 5817.704999819398]",2,[],-11,"[None, None, None]","['', 10, -5, -5, -10, 5, -10, -5, 5, 10, -10, -5, -10]",451299,[],mouselab-mdp,c1.1,-2954430571130452544,1,0,0,0,0
48,4,13,"[9074, 10701, 13774]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '5', '0', '5'], 'time': [None, 2063, 2276, 3963, 7961]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '5', '0'], 'time': [1981, 2248, 3929, 4379]}, 'edge': {'target': [], 'time': []}}}","[-10, 10, -5]","[5919.650000054389, 798.2250000350177, 6402.029999997467]",2,[],-5,"[None, None, None]","['', 10, -5, -10, 10, -10, 10, 5, -5, -5, -5, 10, -5]",467928,[],mouselab-mdp,c1.1,-1180109183885401005,0,0,0,0,0
49,4,14,"[10042, 11549, 13152]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['1'], 'time': [5960]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1'], 'time': [None, 2922]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5'], 'time': [2539]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 5]","[1318.170000333339, 908.5300001315773, 3686.025000177324]",2,[],-1,"[None, None, None]","['', -5, -10, 5, -5, 5, -10, 5, 10, -5, 10, -5, -5]",479891,[],mouselab-mdp,c1.1,-5783848652440910710,1,0,0,0,0
50,4,15,"[5475, 9375, 12365]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [4226]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '1'], 'time': [None, 2459, 3158]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9'], 'time': [1944, 2542]}, 'edge': {'target': [], 'time': []}}}","[10, 5, -5]","[2449.1200000047684, 1573.545000050217, 9070.729999803007]",2,[],9,"[None, None, None]","['', 10, 5, -5, -5, 5, 5, 10, 10, 5, -5, -5, -5]",497557,[],mouselab-mdp,c1.1,-1711934015224181778,1,0,0,0,0
51,4,16,"[3229, 5111, 7423]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -10, -10]","[1136.9799999520183, 2559.4500000588596, 10035.499999765307]",2,[],-15,"[None, None, None]","['', 10, -5, -5, 10, 5, -10, 10, -10, 5, -10, -10, -10]",507888,[],mouselab-mdp,c1.1,3683435731857920434,0,0,0,0,0
52,4,17,"[1565, 2731, 4394]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-5, 5, -10]","[1008.8100000284612, 1108.4750001318753, 5472.870000172406]",2,[],-10,"[None, None, None]","['', -10, 5, 5, -5, -5, 5, 10, -10, -5, -5, -10, 10]",517870,[],mouselab-mdp,c1.1,6236416765508790471,0,0,0,0,0
53,4,18,"[1873, 2902, 5853]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 5]","[3381.545000243932, 2488.2999998517334, 3225.9999997913837]",2,[],5,"[None, None, None]","['', -5, 10, 10, -5, 10, -10, 10, 10, -10, 10, -5, 5]",534317,[],mouselab-mdp,c1.1,-2335338845607237157,0,0,0,0,0
54,4,19,"[4559, 8171, 9817]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [3128]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '1'], 'time': [None, 1999, 2350]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '2'], 'time': [1934, 2279]}, 'edge': {'target': [], 'time': []}}}","[10, -10, -10]","[1388.7749998830259, 1797.6300003938377, 1561.6299998946488]",2,[],-11,"[None, None, None]","['', 10, -10, -10, -5, -10, 10, -10, -5, 10, 10, 5, -5]",545706,[],mouselab-mdp,c1.1,-7551434874100481170,1,0,0,0,0
55,4,20,"[3638, 5006, 6533]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['5'], 'time': [2583]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5'], 'time': [None, 2359]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1'], 'time': [1944]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 10]","[668.0250000208616, 1149.4049998000264, 1870.6249999813735]",2,[],14,"[None, None, None]","['', 10, 10, -5, -5, 10, -5, 5, 10, -10, -5, 10, -5]",556681,[],mouselab-mdp,c1.1,4878857294870962815,1,0,0,0,0
56,4,21,"[6483, 7945, 9245]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['9'], 'time': [3338]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '9', '0', '5'], 'time': [None, 2389, 4639, 5456]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '9', '0'], 'time': [1870, 4574, 4888]}, 'edge': {'target': [], 'time': []}}}","[-5, -5, 10]","[515.5750000849366, 2450.1749998889863, 4558.145000133663]",2,[],-1,"[None, None, None]","['', 5, 5, 5, 10, -5, -5, 10, 10, -10, 10, 5, -10]",572542,[],mouselab-mdp,c1.1,2087369140992358120,1,0,0,0,0
57,4,22,"[3612, 5112, 7962]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [2690]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1'], 'time': [None, 2298]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1'], 'time': [1663, 10345]}, 'edge': {'target': [], 'time': []}}}","[5, -10, -10]","[3070.52499987185, 1150.6599998101592, 3636.9800004176795]",2,[],-16,"[None, None, None]","['', 5, -10, -5, -10, 5, -10, -5, -10, 5, -10, -5, -5]",587548,[],mouselab-mdp,c1.1,-3161758675468624755,1,0,0,0,0
58,4,23,"[2296, 3480, 5104]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 5, -10]","[848.8449999131262, 1004.3850000947714, 6480.9950003400445]",2,[],-15,"[None, None, None]","['', 5, -10, 5, -5, 5, -10, -5, 5, -10, 5, 10, -10]",601956,[],mouselab-mdp,c1.1,7231669751605023291,0,0,0,0,0
